Score_x	global_link	Score_y	mirmap_link	Comparison	pydeg_settings_label	Transcript	miRNA	pydeg_settings
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G27830_1_ath-miR5029_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G27830.1	ath-miR5029	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G28790_2_ath-miR824-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G28790.2	ath-miR824-3p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G33500_1_ath-miR853_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G33500.1	ath-miR853	1
37.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G34730_1_ath-miR829-3p.1_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G34730.1	ath-miR829-3p.1	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G34750_1_ath-miR4221_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G34750.1	ath-miR4221	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G36360_2_ath-miR780.2_0_95_4.png?raw=true	-18.2000007629	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/mirmap/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_mirmap_AT2G36360_2_ath-miR780.2_0_95_4.png?raw=true	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G36360.2	ath-miR780.2	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G38440_1_ath-miR403-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G38440.1	ath-miR403-5p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G39705_1_ath-miR5645d_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G39705.1	ath-miR5645d	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G40600_1_ath-miR171b-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G40600.1	ath-miR171b-5p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G40935_1_ath-miR855_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G40935.1	ath-miR855	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G44040_1_ath-miR415_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G44040.1	ath-miR415	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G44440_1_ath-miR782_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G44440.1	ath-miR782	1
44.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G46030_2_ath-miR403-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G46030.2	ath-miR403-5p	1
37.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT2G46915_1_ath-miR403-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT2G46915.1	ath-miR403-5p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G03160_1_ath-miR447c-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G03160.1	ath-miR447c-3p	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G05070_1_ath-miR775_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G05070.1	ath-miR775	1
45.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G11600_1_ath-miR447c-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G11600.1	ath-miR447c-3p	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G12680_1_ath-miR156i_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G12680.1	ath-miR156i	1
49.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G12950_1_ath-miR823_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G12950.1	ath-miR823	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G13670_1_ath-miR782_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G13670.1	ath-miR782	1
34.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G14150_1_ath-miR866-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G14150.1	ath-miR866-3p	1
38.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G15580_1_ath-miR5024-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G15580.1	ath-miR5024-5p	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G16310_1_ath-miR171b-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G16310.1	ath-miR171b-3p	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G16660_2_ath-miR857_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G16660.2	ath-miR857	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G18380_2_ath-miR850_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G18380.2	ath-miR850	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G18510_1_ath-miR415_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G18510.1	ath-miR415	1
34.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G27560_1_ath-miR167c-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G27560.1	ath-miR167c-3p	1
34.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G28455_1_ath-miR172b-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G28455.1	ath-miR172b-5p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G50240_1_ath-miR167d_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G50240.1	ath-miR167d	1
37.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G50790_1_ath-miR163_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G50790.1	ath-miR163	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G54380_1_ath-miR782_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G54380.1	ath-miR782	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G56040_1_ath-miR831-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G56040.1	ath-miR831-3p	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G56240_1_ath-miR830-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G56240.1	ath-miR830-3p	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G59050_1_ath-miR4245_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G59050.1	ath-miR4245	1
42.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G59670_1_ath-miR156d-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G59670.1	ath-miR156d-3p	1
48.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G61240_1_ath-miR397a_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G61240.1	ath-miR397a	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G62360_1_ath-miR172b-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G62360.1	ath-miR172b-5p	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT3G63530_1_ath-miR5014a-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT3G63530.1	ath-miR5014a-5p	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G00500_1_ath-miR10515_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G00500.1	ath-miR10515	1
37.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G00840_1_ath-miR828_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G00840.1	ath-miR828	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G03410_2_ath-miR836_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G03410.2	ath-miR836	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G14570_1_ath-miR158a-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G14570.1	ath-miR158a-5p	1
43.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G16280_2_ath-miR5645d_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G16280.2	ath-miR5645d	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G16570_1_ath-miR162a-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G16570.1	ath-miR162a-3p	1
39.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G17730_2_ath-miR156f-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G17730.2	ath-miR156f-3p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G17870_1_ath-miR163_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G17870.1	ath-miR163	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G18820_1_ath-miR390b-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G18820.1	ath-miR390b-3p	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G19003_1_ath-miR855_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G19003.1	ath-miR855	1
44.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G19070_1_ath-miR4221_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G19070.1	ath-miR4221	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G19185_1_ath-miR167d_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G19185.1	ath-miR167d	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G19400_1_ath-miR833a-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G19400.1	ath-miR833a-3p	1
36.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G19410_2_ath-miR833a-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G19410.2	ath-miR833a-3p	1
49.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G20280_1_ath-miR864-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G20280.1	ath-miR864-5p	1
49.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G20870_1_ath-miR8178_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G20870.1	ath-miR8178	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G21400_1_ath-miR414_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G21400.1	ath-miR414	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G21870_1_ath-miR5016_0_95_4.png?raw=true	-18.2000007629	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/mirmap/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_mirmap_AT4G21870_1_ath-miR5016_0_95_4.png?raw=true	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G21870.1	ath-miR5016	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G24470_3_ath-miR393a-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G24470.3	ath-miR393a-5p	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G25280_1_ath-miR5658_0_95_4.png?raw=true	-17.2000007629	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/mirmap/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_mirmap_AT4G25280_1_ath-miR5658_0_95_4.png?raw=true	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G25280.1	ath-miR5658	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G26160_1_ath-miR8174_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G26160.1	ath-miR8174	1
37.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G29110_1_ath-miR8177_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G29110.1	ath-miR8177	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G34480_1_ath-miR5024-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G34480.1	ath-miR5024-5p	1
38.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G36270_1_ath-miR831-3p_0_95_4.png?raw=true	-15.6999998093	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/mirmap/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_mirmap_AT4G36270_1_ath-miR831-3p_0_95_4.png?raw=true	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G36270.1	ath-miR831-3p	1
41.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT4G37260_1_ath-miR5019_0_95_4.png?raw=true	-14.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/mirmap/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_mirmap_AT4G37260_1_ath-miR5019_0_95_4.png?raw=true	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT4G37260.1	ath-miR5019	1
34.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G02740_1_ath-miR5662_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G02740.1	ath-miR5662	1
42.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G03050_1_ath-miR5654-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G03050.1	ath-miR5654-3p	1
48.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G03455_1_ath-miR865-3p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G03455.1	ath-miR865-3p	1
35.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G05330_1_ath-miR3434-5p_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G05330.1	ath-miR3434-5p	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G05670_1_ath-miR782_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G05670.1	ath-miR782	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G08390_1_ath-miR5628_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G08390.1	ath-miR5628	1
46.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G10070_2_ath-miR5653_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G10070.2	ath-miR5653	1
40.0	https://github.com/ssl-bio/Plotly_Dash-demo/blob/main/assets/Alignment/Zhang-2021/global/SRR3945024-SRR103220401_and_SRR3945025-SRR103220402/Aln_global_AT5G24400_1_ath-miR5649b_0_95_4.png?raw=true			SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	MF: 4 - conf: 0.95	AT5G24400.1	ath-miR5649b	1
